Id,Label,Category,#photos,#videos,#replies,#retweets,#likes
4127,kerimozan6,Other,0,0,0,0,0
4128,emrah_sls,Other,0,0,0,0,1
4129,serhatpusak,Other,0,0,0,0,0
4130,polithings,Other,1,0,0,0,138
4131,arzuumitgenc,Other,1,0,0,0,3
4132,oburcan,Person,1,0,0,1,4
4133,kubican_t,Person,0,0,0,1,1
4134,gunebakankd,Govermental,1,0,0,0,0
4135,sametdilaver,Other,0,0,0,0,0
4136,radyogol,Other,0,0,1,2,4
4137,cqlasema,Other,1,0,0,0,1
4138,kbozat34,Other,0,1,0,0,4
4139,mhmtnurisvnchn,Other,0,0,0,0,4
4140,ruhimutluu,Other,1,0,0,0,0
4141,yasin_rasc,Other,0,0,0,0,2
4142,melikahmetbaki4,Person,0,0,0,0,0
4143,ahmtyldz__,Other,1,0,0,1,1
4144,focalapkulu,Other,0,0,0,23,122
4145,mmustafaoffical,Person,0,0,0,0,0
4146,receptayyiperr,Person,0,0,0,0,0
4147,abdulselamarasa,Other,0,0,0,0,0
4148,osmnhkmn,Other,0,0,0,0,0
4149,elif_ecem,Person,0,0,0,0,0
4150,ayeakhan6,Other,1,0,0,0,5
4151,12adam_,Other,0,0,0,0,0
4152,fb1907_zeynepp,Person,1,0,0,0,1
4153,zafreker,Other,1,0,0,0,0
4154,ygmrainn,Other,1,0,0,8,21
4155,halduncevik,Other,1,0,0,1,5
4156,denizlidegundem,Media,1,0,0,1,51
4157,mersinnar,Other,0,0,0,0,6
4158,1453_fatih23,Person,0,0,0,0,0
4159,durgun_kadir,Other,0,0,0,0,1
4160,1_fikir_uret,Other,1,0,0,0,1
4161,mahmut16186118,Person,0,0,0,0,0
4162,pikobisimsi,Other,1,0,0,0,3
4163,kavcsumeyye,Other,1,0,0,0,2
4164,nedimfiliz,Other,1,0,0,1,8
4165,esadcankhyglu,Person,0,0,0,1,8
4166,mstafablgn,Other,1,0,0,0,2
4167,mmtplt44,Other,1,0,0,1,6
4168,deryabacac,Other,0,0,1,19,37
4169,birpakraduni,Institutional,0,0,0,0,0
4170,ercelephakk,Other,1,0,1,0,6
4171,birgelecekorg,Person,0,0,9,53,375
4172,hasantahsinpasa,Other,0,0,0,5,28
4173,ilhanusta,Other,0,0,0,0,1
4174,analizagro,Person,1,0,0,0,0
4175,globalexplorer8,Other,1,0,0,1,2
4176,huseyin_srskll,Other,0,0,0,3,14
4177,icsesdemiski,Other,0,0,0,0,2
4178,iyigenclik_naz,Other,1,0,0,1,8
4179,secolojii,Other,1,0,0,0,0
4180,eelifbe,Person,0,0,0,0,1
4181,emreetastann,Person,0,0,0,1,10
4182,herseyemerkez,Other,0,0,1,0,2
4183,iyipartibagcilr,Govermental,0,0,0,0,4
4184,theman98504319,Other,0,0,0,0,0
4185,emetdh,Other,0,0,0,0,0
4186,selco_,Other,0,0,0,0,1
4187,basbakan__,Govermental,0,0,0,0,3
4188,frhtvrl_,Media,1,0,0,0,0
4189,senyy6,Other,0,0,0,1,3
4190,serkany48926263,Other,1,0,0,0,1
4191,mesafekar_ksk,Other,0,0,0,0,0
4192,tepetaklaklakk,Other,1,0,0,0,4
4193,galiloarc,Person,1,0,0,0,0
4194,basaromer2525,Person,0,0,0,0,0
4195,deparsis,Earthquake,1,0,3,0,42
4196,nisaaerdogannn,Other,1,0,0,0,1
4197,yarahmetgnc,Person,0,0,0,0,0
4198,fevzisevgili,Other,0,0,6,39,249
4199,fbsevgisi19_07,Other,0,0,0,0,25
4200,iamcemre,Person,0,0,0,0,0
4201,emrhanguler1,Other,0,1,0,0,1
4202,denergokay,Other,0,0,0,0,3
4203,mrs_kahraman,Other,0,0,0,0,0
4204,me_tayan,Other,0,0,0,1,1
4205,muhammedkcsln,Person,0,0,0,0,0
4206,iremkucuk34,Person,0,0,0,0,0
4207,0zekiakturk,Other,1,0,0,0,8
4208,iyigenclik_09,Other,1,0,0,13,29
4209,cenk_tksy,Other,0,0,0,0,0
4210,vervainsly,Other,0,0,1,3,7
4211,yavuz99612597,Other,1,0,0,0,1
4212,mahmutk59117263,Person,0,1,0,0,1
4213,serpilcicek78,Other,0,0,0,0,1
4214,onuroktay,Person,0,0,0,2,24
4215,erdoplazmik,Other,0,0,0,0,0
4216,bayramtrkan7,Other,0,0,0,0,0
4217,oylemigizem,Person,1,0,1,0,3
4218,ehikmet,Other,0,0,0,0,2
4219,muratsagman,Person,0,0,0,0,17
4220,tumburda,Other,1,0,0,0,2
4221,aras0606aras,Other,0,0,0,0,2
4222,mmahmutovali,Govermental,0,0,0,0,3
4223,serhata10845713,Other,0,0,0,0,1
4224,karcemarsqas,Other,0,0,6,34,2315
4225,irfanozbek,Other,0,0,0,0,0
4226,ztaskesenlioglu,Other,1,0,0,12,66
4227,ceydaerenler,Other,1,0,11,108,663
4228,yasar_senturk,Other,0,0,0,0,2
4229,ugurgunvan,Other,1,0,0,0,8
4230,fatmaozgen,Other,0,0,0,0,1
4231,eserorakli,Other,0,0,0,0,1
4232,meteteknik,Other,0,0,0,2,4
4233,valibilmez,Govermental,1,0,12,74,309
4234,byhn39078834,Other,0,0,0,0,1
4235,guryay_guzel,Other,0,0,0,0,0
4236,emrebuyukbudak,Person,1,0,0,6,40
4237,aeblc1903,Other,0,0,0,0,1
4238,elifnur_2023,Person,0,0,0,0,3
4239,turgutersan,Other,1,0,0,1,23
4240,avfkarabulut,Other,0,0,0,0,1
4241,dvtkadiroglu,Other,1,0,1,3,3
4242,sirvanvural,Other,1,0,2,0,6
4243,tut_imucize,Other,0,0,0,1,2
4244,cahitkeskin2023,Other,1,0,0,0,0
4245,cakir44_,Other,1,0,2,0,5
4246,fundafalan,Other,0,0,0,0,0
4247,ustunermuammer,Other,1,0,0,1,2
4248,tiryakinazl,Other,0,0,0,0,0
4249,galaeffectt,Other,0,0,0,0,0
4250,tiryakitayfun,Other,0,0,0,1,3
4251,ahmetpalabiyik,Person,1,0,1,2,41
4252,akrepcool7,Other,0,0,0,0,1
4253,galipensarioglu,Person,1,0,2,5,24
4254,ankaratog,Other,1,0,0,0,4
4255,omeryavuzz7,Person,1,0,0,0,1
4256,eytdurgun50,Other,1,0,0,0,0
4257,pkaya17,Other,1,0,0,0,1
4258,haldunsehit,Other,0,0,0,0,0
4259,23pnr06,Other,1,0,0,0,0
4260,kdaricik,Other,1,0,2,16,46
4261,gokcanbeydemir,Person,0,0,0,0,0
4262,emingeylani,Other,1,0,2,26,153
4263,hasanncakar,Other,1,0,0,2,10
4264,alperist,Other,0,0,0,0,0
4265,mawiimedcezir,Other,1,0,3,45,214
4266,gokturkay,Other,0,0,0,1,2
4267,serhat09258056,Other,0,0,0,0,1
4268,seyitoglu_,Other,0,0,0,0,0
4269,yillmazoglu,Other,1,0,0,0,6
4270,hurbakis_,Other,1,0,0,4,6
4271,kuzmer_79,Other,0,0,2,0,0
4272,emreeutg,Person,0,0,2,3,29
4273,vahitguvensen,Other,0,0,0,0,3
4274,birahmetsen,Person,1,0,0,0,6
4275,atillagonullu,Other,0,0,1,0,3
4276,sevcannakcaa,Person,1,0,0,0,1
4277,antalyahuder,Other,0,0,0,4,15
4278,bir_senc,Other,0,0,0,2,11
4279,guldasgokhan,Other,1,0,0,0,4
4280,biskremwalker,Other,0,0,0,0,1
4281,mehmetfendogluu,Person,1,0,0,22,108
4282,halil_aydogdu_,Person,0,0,1,3,19
4283,byusufb1907,Person,0,0,0,2,6
4284,sinan88673185,Other,1,0,0,0,1
4285,tugknbhckpli,Other,0,0,0,1,0
4286,eflavert,Other,0,0,0,1,0
4287,sinancelikphoto,Other,0,0,0,0,1
4288,ialparslan81,Other,1,0,0,0,0
4289,yasinbldrc,Govermental,0,0,0,1,1
4290,ybo26,Other,0,0,0,1,0
4291,mehmet_kara46,Person,0,0,0,0,5
4292,ergin_trn,Other,0,1,0,0,0
4293,kabasakall12,Other,0,0,0,0,2
4294,xkubradx_,Person,0,0,7,5,9
4295,mmt__21,Other,1,0,1,0,8
4296,ergungokalp35,Other,0,0,0,0,0
4297,mi_celekan,Other,0,0,0,0,1
4298,byburak11241315,Person,0,0,0,0,2
4299,dilanur69075577,Other,0,0,0,0,6
4300,yoska_erme_,Other,0,0,0,0,0
4301,diyoje,Other,1,0,0,0,0
4302,zeynepalannnnn,Person,0,1,0,3,8
4303,fatmacumhurefe,Person,0,0,1,5,29
4304,piisagoorr,Other,0,1,0,1,2
4305,emrehalvali,Govermental,1,0,0,0,2
4306,ercanrdm,Person,0,0,0,0,1
4307,ferhatlap,Other,0,0,0,0,2
4308,kartalkarapinar,Other,0,0,1,0,2
4309,zehra_dmr58,Other,0,0,0,0,4
4310,volkangs05,Other,0,0,0,0,1
4311,ayse3245,Other,1,0,0,3,10
4312,_insomniadreams,Other,0,0,0,1,0
4313,kahraman_2_,Other,1,0,1,9,34
4314,binaliy47349497,Person,1,0,0,0,1
4315,gokhantugyan,Other,0,0,0,0,1
4316,survayrs,Other,1,0,0,0,0
4317,kilit1903,Other,0,0,1,6,9
4318,kayhanayse_,Other,0,0,0,0,1
4319,kralaykut11,Other,1,0,0,0,2
4320,yusufyildiray,Person,0,0,0,0,0
4321,ayseglkorogl,Other,1,0,0,2,10
4322,mskurtt,Other,0,0,1,0,1
4323,tubaemlek,Other,0,0,4,0,1
4324,denizzbarlas,Person,0,0,1,2,4
4325,zgebozkurtakn1,Other,0,0,0,0,11
4326,beyazaslan0758,Other,0,0,0,0,0
4327,engr_nasirmalik,Person,1,0,0,1,4
4328,keremtopcu,Other,1,0,0,1,7
4329,mehmett55105822,Person,1,0,0,1,1
4330,fotografkokan,Other,1,0,1,39,1318
4331,isbir2012,Other,0,0,0,0,0
4332,ibrahimicgil,Person,1,0,0,1,5
4333,gn_gurs,Other,1,0,0,0,8
4334,adman32129740,Other,0,0,0,0,0
4335,veliyeevci,Other,0,0,0,0,3
4336,ozenemrullah48,Other,1,0,0,0,1
4337,gulaay1907,Other,1,0,0,0,0
4338,memiskutukcu,Other,0,1,1,10,84
4339,kotexturkiye,Other,1,0,2,18,187
4340,akliselim_cubuk,Other,1,0,0,37,43
4341,tfnysmylmz,Other,0,0,0,0,0
4342,bluehopemay,Other,0,0,0,0,0
4343,ahmetsailor,Person,0,0,1,0,1
4344,sibelkazarr,Person,1,0,0,0,0
4345,msenemolu,Other,0,0,0,0,0
4346,kemalkaragol,Other,0,0,1,0,0
4347,gne073,Other,0,0,0,0,1
4348,flawlessaleynat,Other,1,0,1,0,35
4349,cankjee,Person,1,0,0,0,6
4350,pendikakgenclik,Other,1,0,0,0,5
4351,halityazcicek,Person,0,1,0,26,276
4352,timurpolat04,Other,1,0,0,0,7
4353,veysel_al,Other,0,0,0,0,0
4354,serkanodabasi,Other,0,0,1,0,0
4355,snempinar,Other,0,0,0,0,0
4356,serhatbenek1,Other,0,0,0,0,0
4357,ahmed_isik,Other,0,0,0,0,1
4358,dilaanbrhn,Other,1,0,0,0,1
4359,vahitatalan,Other,1,0,2,27,113
4360,taytilmen,Other,0,0,0,0,0
4361,turkderebeyi,Other,0,0,0,0,1
4362,yalnsema,Other,0,0,0,0,0
4363,ramazanium,Other,0,0,0,0,0
4364,mfatih21,Person,1,0,0,0,10
4365,fahrettinb,Other,0,0,0,0,2
4366,kemaldogan58,Other,1,0,0,7,28
4367,selmann991,Other,0,0,0,0,0
4368,bernaa3535,Other,0,0,1,0,2
4369,gulcecelikerdgn,Person,0,0,0,0,2
4370,sizofreninbiri0,Other,0,0,0,0,0
4371,kocakemal,Other,0,0,0,0,6
4372,borsaistmtal,Other,1,0,0,0,4
4373,bussracetin,Other,1,0,0,1,11
4374,nedimpolat63,Other,1,0,0,2,17
4375,cagataycancan,Person,0,0,0,0,0
4376,mahsundemir0172,Other,1,0,0,0,9
4377,rembey2,Other,0,0,0,0,4
4378,orhan_emreertem,Person,0,0,0,0,1
4379,tugbaislk,Other,0,0,0,0,3
4380,ykaya76,Other,0,0,0,0,0
4381,zehhhrr,Other,1,0,0,0,1
4382,iloveist34,Other,0,0,0,0,1
4383,eyup_sagcan,Person,1,0,0,13,36
4384,cemkzl2005,Other,0,0,0,0,1
4385,akgencsandiklii,Other,1,0,0,1,6
4386,ayhanydz44,Other,1,0,0,0,5
4387,eyy_lm,Other,0,0,0,0,3
4388,olsen_eu,Other,1,0,0,0,1
4389,ipekaltndg,Other,1,0,0,0,16
4390,kimbu_emirrr,Other,0,0,0,0,0
4391,koca__nurullah,Other,1,0,0,0,9
4392,hdrtuay,Other,0,0,2,0,0
4393,slhtnozdogan,Other,1,0,0,1,3
4394,nuraykucum1,Other,1,0,0,0,0
4395,adaizm,Other,0,0,0,0,2
4396,turankurulacakk,Other,0,0,0,0,4
4397,fyildiz27,Other,1,0,0,0,2
4398,bay_hic,Other,0,0,0,0,0
4399,cihancagrtknci,Other,0,1,0,0,0
4400,ridvan_akyuz,Other,1,0,0,0,1
4401,cankayhaan,Person,1,0,2,2,6
4402,hmzaydg,Other,1,0,32,226,1889
4403,muhammetkilinc_,Person,0,0,0,0,2
4404,ezoadz,Other,1,0,1,0,4
4405,aysehicretk,Other,0,0,1,0,5
4406,dalkilincnurgul,Other,0,0,0,0,2
4407,gulsum_budak_,Other,0,0,0,0,1
4408,bayrammuzun,Other,1,0,0,0,0
4409,konyasanayiodas,Other,1,0,0,11,42
4410,mfatihkayhan,Person,1,0,3,0,13
4411,v_gunduzalp,Other,1,0,0,0,0
4412,srdromur,Other,0,0,0,0,0
4413,aliokumus__,Person,0,0,1,0,3
4414,fahrikeles0144,Other,0,1,0,2,14
4415,guncelmagazin1,Other,1,0,0,0,1
4416,yusuuff1940,Other,1,0,0,0,2
4417,nazlikonal,Other,0,0,0,0,0
4418,bir__dost_,Other,0,0,0,0,2
4419,ademceylan1265,Other,0,0,2,0,2
4420,sametkorkmaz01,Other,0,0,1,0,0
4421,han99korgan,Other,0,1,0,1,2
4422,ridvanonel049,Other,1,0,0,0,1
4423,thebetul53,Person,0,1,0,0,21
4424,byjong,Other,0,0,0,0,0
4425,detaymehmet,Person,1,0,0,0,0
4426,theultraslan26,Other,0,1,0,0,0
4427,sleyman88702329,Other,0,0,0,0,2
4428,drkerem,Other,0,0,21,325,1507
4429,47ncialay,Other,1,0,0,0,1
4430,seyhanhakann,Other,0,0,1,0,0
4431,ppatyy1071,Other,0,0,0,10,68
4432,gokhanbasdas,Other,1,0,0,0,1
4433,mrdvanbngl21,Other,1,0,1,1,5
4434,____simurg_____,Other,0,0,0,0,1
4435,tutunamazaytac,Other,0,0,2,0,5
4436,okkadir,Other,0,0,0,0,0
4437,ayvaz_tolga,Other,1,0,0,0,2
4438,kiiilara,Other,0,0,0,0,0
4439,isikeren,Other,0,0,0,0,0
4440,edebiyatttt_gul,Other,1,0,1,0,0
4441,evinakiye,Other,0,0,0,0,3
4442,taskiran_busra,Person,0,0,0,0,0
4443,yusufyl47083485,Person,0,0,0,0,4
4444,vesilelci,Other,0,0,0,0,10
4445,karadeniz0861,Person,0,0,0,0,0
4446,aliucar6565,Person,1,0,0,1,6
4447,mucahit_sm,Other,0,0,0,0,3
4448,hamitcilesizzz,Other,1,0,0,0,0
4449,_muhammed_cihad,Person,0,0,0,0,0
4450,hho_3634,Other,0,0,1,1,1
4451,uidlorraine,Other,1,0,0,9,15
4452,nrineee,Other,1,0,0,0,4
4453,mstkbn,Other,0,0,1,0,1
4454,99mcehba,Other,0,0,0,0,3
4455,__kadimdost__,Other,1,0,1,0,0
4456,bozdemir1903,Other,0,0,0,0,0
4457,ismail_ozkok,Other,0,1,0,0,3
4458,sarac078,Other,0,0,0,0,2
4459,handanpeker1,Other,0,0,0,0,0
4460,umraniyeakgenc,Other,1,0,0,7,14
4461,akgopgenc,Other,0,0,3,9,20
4462,bintarimorman,Other,1,0,0,1,16
4463,ynsemr3,Other,1,0,1,0,4
4464,sonmezdogan63,Media,1,0,0,1,4
4465,fevziaydnn,Other,1,0,0,1,7
4466,adnn_asln,Other,0,1,0,0,3
4467,abdulah_topkaya,Other,1,0,0,2,9
4468,akpartiyedisu,Govermental,1,0,0,4,30
4469,kiymetoztuncc,Other,0,0,5,6,185
4470,alanya_ghsim,Other,1,0,0,0,4
4471,yunusdadas1453,Person,0,0,1,19,37
4472,zaferdemircan2,Person,0,0,0,0,0
4473,gulten_tezer,Other,1,0,0,28,55
4474,_can_can__,Person,0,0,0,0,0
4475,onurocak22,Person,1,0,0,0,0
4476,mithathbey,Other,0,0,0,0,1
4477,145347,Other,0,0,0,0,0
4478,halilah39878907,Person,0,0,0,0,2
4479,alicelik_tr,Person,1,0,0,1,8
4480,cengizoral,Other,0,0,0,0,0
4481,nefisebaskaya,Other,0,0,0,0,0
4482,sahsyetimahsusa,Other,0,1,0,1,2
4483,karakus153,Other,0,0,0,0,4
4484,canturk6034,Person,0,0,0,0,0
4485,25halisdemir,Person,0,0,0,0,0
4486,turalrzayev6,Other,0,0,0,0,0
4487,hakanyagli1,Other,0,0,0,0,0
4488,celilmemmedov,Other,0,0,0,0,1
4489,karamaneness,Person,1,0,0,0,0
4490,mkeskin81,Other,1,0,0,0,5
4491,cengizeseese,Other,0,0,0,6,5
4492,aydinturkoglu76,Other,0,1,0,0,1
4493,bduygualptekin,Other,1,0,0,11,20
4494,omerkeskin02,Person,1,0,0,4,15
4495,ibrahimgok63,Person,1,0,0,7,20
4496,ismailakincom,Other,1,0,0,0,0
4497,ercandam,Person,1,0,0,0,2
4498,mirzakayhan,Other,1,0,1,1,12
4499,erhancengz2,Other,1,0,0,1,6
4500,akgunnnseyma,Other,1,0,0,0,6
4501,har_sah,Other,0,0,0,0,0
4502,farukoner51,Other,0,0,0,0,0
4503,ilkerbinboga,Person,0,0,0,0,7
4504,akkadincukurov1,Other,0,1,0,0,4
4505,haysevsertac,Other,0,0,0,1,2
4506,cinola27,Other,1,0,0,1,0
4507,gfspotter,Other,0,0,0,0,0
4508,1sukuti,Other,1,0,0,2,5
4509,hanife_ozen07,Other,1,0,0,0,11
4510,ardak1ratas,Other,0,0,0,0,4
4511,1simsekbey,Other,0,0,0,0,3
4512,sicrayanfransiz,Other,0,0,0,1,0
4513,sezgin_sezqin,Person,0,0,0,0,4
4514,ceylan_hacer,Other,0,1,0,10,37
4515,morcimek,Other,0,0,1,0,4
4516,elazigbasketbol,Other,0,0,0,6,52
4517,yuksekovatso,Other,1,0,0,3,21
4518,sbncoskunn,Other,0,0,1,3,227
4519,gfb_tolunay,Other,1,0,0,0,0
4520,karacaahmet45,Person,1,0,0,0,0
4521,unigfbvan,Institutional,0,1,3,24,91
4522,skrtrs,Other,0,0,0,0,0
4523,erkancosu,Other,0,0,0,0,0
4524,onrafcn12,Other,0,0,0,0,0
4525,aliberham,Person,1,0,1,2,4
4526,omer3728,Person,0,0,0,0,0
4527,komsukapisi,Other,1,0,0,0,3
4528,millibekagebze,Other,1,0,0,4,14
4529,kurtoglu1071,Other,0,0,0,0,2
4530,gidakurtarmader,Other,1,0,0,8,17
4531,hekimoglusulymn,Other,0,0,0,0,3
4532,artianadolu,Other,1,0,0,0,0
4533,kutahyabaro,Other,1,0,0,4,16
4534,burhanyesiltas,Other,1,0,0,2,4
4535,celalcicekdag,Other,0,0,0,0,0
4536,ozgun_utku,Other,1,0,0,1,2
4537,gokhansahin13,Other,1,0,0,0,0
4538,sbn_ok,Other,0,0,0,0,0
4539,ggmertt,Person,0,0,0,3,8
4540,hyboria,Other,0,0,0,0,0
4541,profilmedya,Media,0,0,0,0,0
4542,cgrers,Other,0,0,0,0,1
4543,a_okann,Other,0,0,0,0,0
4544,praktoreiosport,Institutional,0,0,1,3,3
4545,envernaip,Other,0,0,0,0,0
4546,fatihckmk48,Person,0,0,0,0,1
4547,merhabatorun,Other,0,0,0,0,0
4548,burgencay,Other,1,0,0,15,79
4549,juliotafoya92,Other,0,0,1,0,1
4550,solcugazete,Media,1,0,4,9,41
4551,hmet_ks,Other,1,0,0,0,0
4552,mclaren92833536,Other,0,0,0,0,0
4553,benozgurturkum,Other,0,0,0,0,0
4554,ersin92427840,Other,1,0,0,2,7
4555,kaostabir35li,Other,0,0,0,0,2
4556,deatime,Other,1,0,0,0,0
4557,mltm307016861,Other,0,0,0,0,0
4558,omukonsey,Other,1,0,0,2,15
4559,in_turken,Other,0,0,0,0,0
4560,afad_gonulluler,Institutional,1,0,0,0,6
4561,irfangerek,Other,0,0,0,0,0
4562,hemresamiloglu,Person,0,0,0,0,4
4563,nildaguven,Other,0,1,0,1,4
4564,erdaltamrak,Other,1,0,0,0,0
4565,timucintezcan,Person,0,0,0,0,4
4566,hakansahin88,Other,0,0,0,1,3
4567,gtaskiran61,Other,1,0,0,0,2
4568,sezginsunay,Person,0,0,0,0,1
4569,umudayolcu9346,Other,1,0,0,0,1
4570,aygok2008,Other,0,0,0,0,2
4571,serifhanimu,Other,1,0,0,0,24
4572,geziwoman,Other,0,0,2,1,4
4573,engings54,Other,1,0,0,1,5
4574,burcuhelinnaz,Other,0,0,0,0,5
4575,hsn3461,Other,1,0,0,1,7
4576,mserdargur,Other,1,0,0,1,5
4577,politikars1,Other,0,0,0,0,3
4578,eflatunya,Other,0,0,0,0,0
4579,muhammederors,Person,0,0,0,0,1
4580,kedipatikli,Other,1,0,0,1,8
4581,benastrea,Other,0,0,0,2,2
4582,srhtelgn,Other,0,0,0,0,0
4583,abika_hasan,Other,0,1,0,2,9
4584,damlanevsehir1,Other,1,0,0,0,14
4585,sezgicd,Person,0,0,0,0,1
4586,samet_usta,Other,0,0,0,1,1
4587,ritsamouu,Other,0,0,0,0,2
4588,latife_yaln,Other,0,0,0,0,0
4589,iamclsgzb7,Other,0,0,0,0,0
4590,ogretmen_75,Other,0,1,1,0,5
4591,ozlem_abika,Other,0,1,0,4,12
4592,zynpaltnds,Other,0,0,0,0,0
4593,cinardh,Other,1,0,0,1,7
4594,dasdemirhuseyin,Other,0,0,2,17,86
4595,ramiz_86,Other,1,0,0,1,10
4596,hadimu_s,Other,1,0,0,4,30
4597,alkanhasan63,Other,1,0,0,0,0
4598,plstnblll,Other,0,0,0,0,0
4599,06zafer19,Other,0,0,0,0,0
4600,mesut_delibas,Other,1,0,0,0,3
4601,asiyldrm,Other,0,0,0,0,6
4602,asfora_,Other,0,0,0,0,4
4603,brahimata15,Other,1,0,0,0,3
4604,deniz_sevket,Person,0,0,0,0,0
4605,kuzguncuk_ak,Other,0,0,0,0,5
4606,bestnihkem,Other,0,0,1,1,0
4607,ezgisemih_,Person,0,0,0,0,0
4608,hoqer073,Other,1,0,0,0,4
4609,kilic_birol,Other,1,0,0,0,19
4610,ture1970,Other,1,0,1,1,10
4611,gcaliskan7878,Person,0,0,0,0,1
4612,karacabeytb,Other,1,0,0,1,9
4613,lezginekinci73,Person,0,0,0,2,8
4614,ecrinada411,Other,0,0,0,0,2
4615,gztcom,Other,0,0,0,0,13
4616,zcocugumuz,Other,0,0,0,0,0
4617,aydinfgn,Other,0,0,0,1,3
4618,burakcafb,Person,0,1,0,2,2
4619,esmasultanz2,Other,1,0,0,7,11
4620,mmetten3,Other,1,0,2,3,13
4621,numandroid,Other,0,1,0,0,0
4622,medical_account,Other,0,1,2,0,2
4623,hep_uzak,Other,0,0,1,0,0
4624,puluviophile,Other,0,0,0,0,0
4625,aktashanan,Other,0,0,0,0,4
4626,leventgunes50,Other,1,0,0,2,11
4627,okansamurcu,Other,1,0,0,0,0
4628,ay07760112,Other,0,0,0,0,0
4629,sokakfeneri72,Other,1,0,0,0,0
4630,hataydijital,Other,0,0,0,4,10
4631,uniss_,Institutional,1,0,0,0,5
4632,nurulahkahraman,Other,1,0,0,0,1
4633,hintonwendynz,Other,0,0,2,5,29
4634,nilyesili91,Other,0,0,0,0,1
4635,muhammettunc01,Person,1,0,0,10,25
4636,semukaihl,Other,1,0,0,3,20
4637,cengizcaglar06,Other,1,0,0,3,19
4638,laraozer,Other,1,0,1,2,6
4639,sacikparfum,Other,0,0,0,0,7
4640,ademunus,Other,1,0,0,0,6
4641,ytugrulk,Other,0,0,0,0,0
4642,makrakantha,Other,1,0,0,1,237
4643,srdrgnydn,Other,0,0,0,0,0
4644,nesrin_akaskin,Other,0,0,0,0,0
4645,malatyamem,Other,1,0,0,20,95
4646,aysegulbalaca,Other,0,0,0,0,0
4647,sosyology17,Other,0,0,0,0,2
4648,yagmuratasvr,Person,0,1,0,0,3
4649,01georgebailey,Other,0,0,0,0,0
4650,bircanbasak1453,Person,1,0,0,2,3
4651,emiralkacc4,Other,0,0,0,0,2
4652,nohco12,Other,0,0,0,7,8
4653,_rikabdar_,Other,0,0,0,4,9
4654,m_ozell,Other,0,0,0,0,0
4655,orhan_dayanc,Person,0,0,0,0,1
4656,h_yilmaz_d,Other,1,0,0,2,13
4657,eveskisi2,Other,0,1,1,0,4
4658,iyi_1biri,Other,0,0,0,0,0
4659,sddlknli,Other,0,1,0,3,15
4660,smrdmir,Other,0,0,0,0,4
4661,evdesudeank,Other,0,0,0,0,1
4662,mustafaozalp77,Person,0,1,0,6,28
4663,turgaykocaman4,Other,0,0,0,0,0
4664,tanselnet,Other,0,0,0,0,0
4665,elvis3422,Other,0,0,0,2,1
4666,muyloo,Other,1,0,0,2,14
4667,__berrin2,Other,0,0,0,1,2
4668,seyma2507,Other,0,0,0,0,0
4669,brrhci,Other,0,0,1,1,2
4670,ensar_izzet,Other,1,0,0,0,8
4671,afatistooglu,Other,1,0,0,0,4
4672,sevas81,Other,0,0,0,0,0
4673,bear_no_name,Other,0,1,1,0,3
4674,enginahin5,Other,0,0,0,0,0
4675,zg_yatirim,Other,0,0,1,0,5
4676,yazcengiz8,Other,0,0,0,7,19
4677,arslanhasantr,Other,0,1,2,30,71
4678,mvoofficial,Other,1,0,4,84,1020
4679,gulbaharbasgor,Other,0,0,0,1,4
4680,savasgoll,Other,0,0,0,0,0
4681,karabacak001,Other,1,0,0,0,17
4682,king10712,Other,0,1,0,0,3
4683,metin_oktem,Other,0,0,0,0,0
4684,asa63000,Other,0,0,0,1,1
4685,emneayhan1,Other,1,0,0,0,0
4686,prodempla,Other,0,0,0,0,0
4687,okan_katar,Other,0,0,0,0,1
4688,cdabansiz,Other,0,0,0,0,0
4689,fth_karaman,Other,1,0,0,0,1
4690,entemagsudi,Other,0,0,2,22,49
4691,janti_e,Other,0,0,2,2,12
4692,helenkaya14,Other,0,1,0,0,0
4693,maggul07,Other,0,0,1,0,0
4694,okefatih,Person,1,0,0,0,1
4695,hekimhanak,Other,1,0,0,4,5
4696,tayfaboss42,Other,0,1,0,5,34
4697,fatihaltundal,Person,1,0,0,2,6
4698,mehmetkacar33,Person,1,0,0,7,24
4699,akilli05205679,Other,0,0,0,0,2
4700,kimki__sayaci,Other,0,0,0,0,0
4701,gulkayaa14gmai1,Other,1,0,0,0,6
4702,kadiryesil,Other,1,0,0,1,9
4703,insomn7a,Other,0,0,3,0,0
4704,yakupyb,Other,0,0,0,0,5
4705,fulyakapan,Other,0,0,0,1,14
4706,turansogukoluk,Other,1,0,1,1,15
4707,merveartuk91,Person,0,1,0,0,2
4708,millibeka,Other,1,0,8,105,155
4709,etintakn5,Other,0,0,0,0,0
4710,barbaragiuffry,Other,1,0,1,2,5
4711,lord2oo0,Other,1,0,1,8,24
4712,onlythedeadsee,Other,0,0,0,0,2
4713,sevinta12,Other,0,0,0,0,0
4714,aybers,Other,0,0,1,9,92
4715,serkanilik,Other,0,0,1,0,1
4716,mehmetzke1,Person,0,0,0,0,0
4717,oktay_hanim,Other,1,0,0,0,2
4718,mihrimah_1071,Other,0,0,0,0,0
4719,sevimakgn27,Other,1,0,0,35,46
4720,eyp46kaplan061,Other,0,0,0,0,0
4721,adaucarorh,Other,0,0,0,0,0
4722,metekalay,Other,1,0,0,0,1
4723,melekkseen96,Other,1,0,0,0,1
